StartDateTime,TradeDate,StartDate,StartTime,StartHr,Weekday,WeekdayGroup,Season,WeekdayNum,ISEMBlock,FuelGas,FuelCarbon,DemandForecast_DAM,WindForecast_DAM,NetDemandForecast_DAM,ISEM_DA_Price,GB_DA_N2EX_Price_FC,GB_DAM_N2EX_Price,DAM_Unavailability
28/08/2023 18:00,28/08/2023,28/08/2023,18:00:00,18,Monday,MT,S,2,ISEM4,0.894,72.535193,5003,645,4358,130.137448,115.89,121.56,52
28/08/2023 18:30,28/08/2023,28/08/2023,18:30:00,18,Monday,MT,S,2,ISEM4,0.894,72.535193,4918,592,4326,130.137448,115.89,121.56,52
28/08/2023 19:00,28/08/2023,28/08/2023,19:00:00,19,Monday,MT,S,2,ISEM4,0.894,72.535193,4818,548,4270,128.73,119.2,119.73,52
28/08/2023 19:30,28/08/2023,28/08/2023,19:30:00,19,Monday,MT,S,2,ISEM4,0.894,72.535193,4753,512,4241,128.73,119.2,119.73,52
28/08/2023 20:00,28/08/2023,28/08/2023,20:00:00,20,Monday,MT,S,2,ISEM4,0.894,72.535193,4730,493,4237,126.79905,116.74,114.67,52
28/08/2023 20:30,28/08/2023,28/08/2023,20:30:00,20,Monday,MT,S,2,ISEM4,0.894,72.535193,4720,493,4227,126.79905,116.74,114.67,52
28/08/2023 21:00,28/08/2023,28/08/2023,21:00:00,21,Monday,MT,S,2,ISEM4,0.894,72.535193,4697,491,4206,118.4316,107.43,102.9,52
28/08/2023 21:30,28/08/2023,28/08/2023,21:30:00,21,Monday,MT,S,2,ISEM4,0.894,72.535193,4576,490,4086,118.4316,107.43,102.9,52
28/08/2023 22:00,28/08/2023,28/08/2023,22:00:00,22,Monday,MT,S,2,ISEM4,0.894,72.535193,4357,486,3871,95.94676,96.8,87.3,52
28/08/2023 22:30,28/08/2023,28/08/2023,22:30:00,22,Monday,MT,S,2,ISEM4,0.894,72.535193,4127,480,3647,95.94676,96.8,87.3,52
28/08/2023 23:00,29/08/2023,28/08/2023,23:00:00,23,Monday,MT,S,2,ISEM1,0.894,72.535193,3898,561,3337,94.49,93,85.27,52
28/08/2023 23:30,29/08/2023,28/08/2023,23:30:00,23,Monday,MT,S,2,ISEM1,0.894,72.535193,3722,578,3144,94.49,93,85.27,52
29/08/2023 00:00,29/08/2023,29/08/2023,0:00:00,0,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3587,589,2998,89.06971,86.6,83.61,52
29/08/2023 00:30,29/08/2023,29/08/2023,0:30:00,0,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3491,595,2896,89.06971,86.6,83.61,52
29/08/2023 01:00,29/08/2023,29/08/2023,1:00:00,1,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3428,617,2811,83.27146,81.8,78.07,52
29/08/2023 01:30,29/08/2023,29/08/2023,1:30:00,1,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3384,655,2729,83.27146,81.8,78.07,52
29/08/2023 02:00,29/08/2023,29/08/2023,2:00:00,2,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3353,704,2649,82.2063,78.55,74.53,52
29/08/2023 02:30,29/08/2023,29/08/2023,2:30:00,2,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3325,767,2558,82.2063,78.55,74.53,52
29/08/2023 03:00,29/08/2023,29/08/2023,3:00:00,3,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3299,842,2457,79.887,78.12,73.02,52
29/08/2023 03:30,29/08/2023,29/08/2023,3:30:00,3,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3283,929,2354,79.887,78.12,73.02,52
29/08/2023 04:00,29/08/2023,29/08/2023,4:00:00,4,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3280,985,2295,79.92136,79.57,74.74,52
29/08/2023 04:30,29/08/2023,29/08/2023,4:30:00,4,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3303,1009,2294,79.92136,79.57,74.74,52
29/08/2023 05:00,29/08/2023,29/08/2023,5:00:00,5,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,3360,1014,2346,83.16838,86.51,83.78,52
29/08/2023 05:30,29/08/2023,29/08/2023,5:30:00,5,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,3459,1002,2457,83.16838,86.51,83.78,52
29/08/2023 06:00,29/08/2023,29/08/2023,6:00:00,6,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,3615,990,2625,87.618,100,86.37,52
29/08/2023 06:30,29/08/2023,29/08/2023,6:30:00,6,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,3868,979,2889,87.618,100,86.37,52
29/08/2023 07:00,29/08/2023,29/08/2023,7:00:00,7,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4199,972,3227,112.529,109.62,113.98,52
29/08/2023 07:30,29/08/2023,29/08/2023,7:30:00,7,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4487,968,3519,112.529,109.62,113.98,52
29/08/2023 08:00,29/08/2023,29/08/2023,8:00:00,8,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4702,981,3721,117.73454,105.82,109.47,52
29/08/2023 08:30,29/08/2023,29/08/2023,8:30:00,8,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4837,1009,3828,117.73454,105.82,109.47,52
29/08/2023 09:00,29/08/2023,29/08/2023,9:00:00,9,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4898,1077,3821,106.74793,97.38,98.16,52
29/08/2023 09:30,29/08/2023,29/08/2023,9:30:00,9,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4909,1183,3726,106.74793,97.38,98.16,52
29/08/2023 10:00,29/08/2023,29/08/2023,10:00:00,10,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4882,1283,3599,98.785,90.41,91.78,52
29/08/2023 10:30,29/08/2023,29/08/2023,10:30:00,10,Tuesday,MT,S,3,ISEM2,0.88375,71.847648,4844,1374,3470,98.785,90.41,91.78,52
29/08/2023 11:00,29/08/2023,29/08/2023,11:00:00,11,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4806,1443,3363,93.631,88.87,88.16,52
29/08/2023 11:30,29/08/2023,29/08/2023,11:30:00,11,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4795,1488,3307,93.631,88.87,88.16,52
29/08/2023 12:00,29/08/2023,29/08/2023,12:00:00,12,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4804,1535,3269,88.31379,85.99,83.4,52
29/08/2023 12:30,29/08/2023,29/08/2023,12:30:00,12,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4793,1583,3210,88.31379,85.99,83.4,52
29/08/2023 13:00,29/08/2023,29/08/2023,13:00:00,13,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4757,1613,3144,85.49627,82.69,80.4,52
29/08/2023 13:30,29/08/2023,29/08/2023,13:30:00,13,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4718,1626,3092,85.49627,82.69,80.4,52
29/08/2023 14:00,29/08/2023,29/08/2023,14:00:00,14,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4685,1655,3030,83.2371,82.63,79.16,52
29/08/2023 14:30,29/08/2023,29/08/2023,14:30:00,14,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4668,1701,2967,83.2371,82.63,79.16,52
29/08/2023 15:00,29/08/2023,29/08/2023,15:00:00,15,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4671,1742,2929,83.82981,85.36,81.95,52
29/08/2023 15:30,29/08/2023,29/08/2023,15:30:00,15,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4701,1779,2922,83.82981,85.36,81.95,52
29/08/2023 16:00,29/08/2023,29/08/2023,16:00:00,16,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4762,1797,2965,90.195,93.5,89.5,52
29/08/2023 16:30,29/08/2023,29/08/2023,16:30:00,16,Tuesday,MT,S,3,ISEM3,0.88375,71.847648,4860,1796,3064,90.195,93.5,89.5,52
29/08/2023 17:00,29/08/2023,29/08/2023,17:00:00,17,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4975,1770,3205,105.657,106.62,107.43,52
29/08/2023 17:30,29/08/2023,29/08/2023,17:30:00,17,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,5013,1720,3293,105.657,106.62,107.43,52
29/08/2023 18:00,29/08/2023,29/08/2023,18:00:00,18,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4965,1639,3326,117.73454,115,125,52
29/08/2023 18:30,29/08/2023,29/08/2023,18:30:00,18,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4884,1527,3357,117.73454,115,125,52
29/08/2023 19:00,29/08/2023,29/08/2023,19:00:00,19,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4792,1408,3384,120.31154,113.14,125.61,52
29/08/2023 19:30,29/08/2023,29/08/2023,19:30:00,19,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4733,1281,3452,120.31154,113.14,125.61,52
29/08/2023 20:00,29/08/2023,29/08/2023,20:00:00,20,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4712,1179,3533,120.25141,105.76,120.59,52
29/08/2023 20:30,29/08/2023,29/08/2023,20:30:00,20,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4714,1102,3612,120.25141,105.76,120.59,52
29/08/2023 21:00,29/08/2023,29/08/2023,21:00:00,21,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4708,1035,3673,114.89984,94.91,110.61,52
29/08/2023 21:30,29/08/2023,29/08/2023,21:30:00,21,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4591,978,3613,114.89984,94.91,110.61,52
29/08/2023 22:00,29/08/2023,29/08/2023,22:00:00,22,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4361,936,3425,95.349,84.61,90,52
29/08/2023 22:30,29/08/2023,29/08/2023,22:30:00,22,Tuesday,MT,S,3,ISEM4,0.88375,71.847648,4124,908,3216,95.349,84.61,90,52
29/08/2023 23:00,30/08/2023,29/08/2023,23:00:00,23,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3896,896,3000,86.998804,84.07,82.72,52
29/08/2023 23:30,30/08/2023,29/08/2023,23:30:00,23,Tuesday,MT,S,3,ISEM1,0.88375,71.847648,3732,859,2873,86.998804,84.07,82.72,52
30/08/2023 00:00,30/08/2023,30/08/2023,0:00:00,0,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3613,825,2788,84.8727,78.43,79.74,52
30/08/2023 00:30,30/08/2023,30/08/2023,0:30:00,0,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3522,796,2726,84.8727,78.43,79.74,52
30/08/2023 01:00,30/08/2023,30/08/2023,1:00:00,1,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3455,768,2687,81.829285,75.09,77.55,52
30/08/2023 01:30,30/08/2023,30/08/2023,1:30:00,1,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3409,742,2667,81.829285,75.09,77.55,52
30/08/2023 02:00,30/08/2023,30/08/2023,2:00:00,2,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3380,713,2667,80.954839,73.05,72.21,52
30/08/2023 02:30,30/08/2023,30/08/2023,2:30:00,2,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3353,681,2672,80.954839,73.05,72.21,52
30/08/2023 03:00,30/08/2023,30/08/2023,3:00:00,3,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3328,643,2685,80.5862,72.27,71.3,52
30/08/2023 03:30,30/08/2023,30/08/2023,3:30:00,3,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3311,600,2711,80.5862,72.27,71.3,52
30/08/2023 04:00,30/08/2023,30/08/2023,4:00:00,4,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3307,563,2744,80.954839,74.79,72.21,52
30/08/2023 04:30,30/08/2023,30/08/2023,4:30:00,4,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3329,531,2798,80.954839,74.79,72.21,52
30/08/2023 05:00,30/08/2023,30/08/2023,5:00:00,5,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,3382,494,2888,83.75821,82.54,84.08,52
30/08/2023 05:30,30/08/2023,30/08/2023,5:30:00,5,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,3485,450,3035,83.75821,82.54,84.08,52
30/08/2023 06:00,30/08/2023,30/08/2023,6:00:00,6,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,3650,405,3245,93.694317,92.77,98.71,52
30/08/2023 06:30,30/08/2023,30/08/2023,6:30:00,6,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,3907,358,3549,93.694317,92.77,98.71,52
30/08/2023 07:00,30/08/2023,30/08/2023,7:00:00,7,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4236,315,3921,112.3063,100.22,110.54,52
30/08/2023 07:30,30/08/2023,30/08/2023,7:30:00,7,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4524,274,4250,112.3063,100.22,110.54,52
30/08/2023 08:00,30/08/2023,30/08/2023,8:00:00,8,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4740,240,4500,117.072888,98.68,108.47,52
30/08/2023 08:30,30/08/2023,30/08/2023,8:30:00,8,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4881,212,4669,117.072888,98.68,108.47,52
30/08/2023 09:00,30/08/2023,30/08/2023,9:00:00,9,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4949,194,4755,117.072888,94.99,96.95,52
30/08/2023 09:30,30/08/2023,30/08/2023,9:30:00,9,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4966,187,4779,117.072888,94.99,96.95,52
30/08/2023 10:00,30/08/2023,30/08/2023,10:00:00,10,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4945,181,4764,117.064315,88.37,89.43,52
30/08/2023 10:30,30/08/2023,30/08/2023,10:30:00,10,Wednesday,MT,S,4,ISEM2,0.88225,73.126512,4923,176,4747,117.064315,88.37,89.43,52
30/08/2023 11:00,30/08/2023,30/08/2023,11:00:00,11,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4911,168,4743,115.7355,83.62,85.86,52
30/08/2023 11:30,30/08/2023,30/08/2023,11:30:00,11,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4918,157,4761,115.7355,83.62,85.86,52
30/08/2023 12:00,30/08/2023,30/08/2023,12:00:00,12,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4939,144,4795,112.3063,81.97,81.82,52
30/08/2023 12:30,30/08/2023,30/08/2023,12:30:00,12,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4939,130,4809,112.3063,81.97,81.82,52
30/08/2023 13:00,30/08/2023,30/08/2023,13:00:00,13,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4915,123,4792,109.494356,79.67,79.71,52
30/08/2023 13:30,30/08/2023,30/08/2023,13:30:00,13,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4886,126,4760,109.494356,79.67,79.71,52
30/08/2023 14:00,30/08/2023,30/08/2023,14:00:00,14,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4860,134,4726,107.1625,78.49,78.05,52
30/08/2023 14:30,30/08/2023,30/08/2023,14:30:00,14,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4852,148,4704,107.1625,78.49,78.05,52
30/08/2023 15:00,30/08/2023,30/08/2023,15:00:00,15,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4863,161,4702,109.7344,78.45,81.4,52
30/08/2023 15:30,30/08/2023,30/08/2023,15:30:00,15,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4899,172,4727,109.7344,78.45,81.4,52
30/08/2023 16:00,30/08/2023,30/08/2023,16:00:00,16,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,4961,189,4772,123.53693,89.62,84.4,52
30/08/2023 16:30,30/08/2023,30/08/2023,16:30:00,16,Wednesday,MT,S,4,ISEM3,0.88225,73.126512,5052,212,4840,123.53693,89.62,84.4,52
30/08/2023 17:00,30/08/2023,30/08/2023,17:00:00,17,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,5154,240,4914,136.233543,109.53,105.2,52
30/08/2023 17:30,30/08/2023,30/08/2023,17:30:00,17,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,5191,274,4917,136.233543,109.53,105.2,52
30/08/2023 18:00,30/08/2023,30/08/2023,18:00:00,18,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,5153,309,4844,135.62486,118.07,124.51,52
30/08/2023 18:30,30/08/2023,30/08/2023,18:30:00,18,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,5074,346,4728,135.62486,118.07,124.51,52
30/08/2023 19:00,30/08/2023,30/08/2023,19:00:00,19,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4976,396,4580,130.403903,120.87,128.43,52
30/08/2023 19:30,30/08/2023,30/08/2023,19:30:00,19,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4923,458,4465,130.403903,120.87,128.43,52
30/08/2023 20:00,30/08/2023,30/08/2023,20:00:00,20,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4915,540,4375,120.527807,114.76,121.61,52
30/08/2023 20:30,30/08/2023,30/08/2023,20:30:00,20,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4893,640,4253,120.527807,114.76,121.61,52
30/08/2023 21:00,30/08/2023,30/08/2023,21:00:00,21,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4829,731,4098,108.8771,108.61,110.01,52
30/08/2023 21:30,30/08/2023,30/08/2023,21:30:00,21,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4677,811,3866,108.8771,108.61,110.01,52
30/08/2023 22:00,30/08/2023,30/08/2023,22:00:00,22,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4442,882,3560,88.3019,99.63,89.88,52
30/08/2023 22:30,30/08/2023,30/08/2023,22:30:00,22,Wednesday,MT,S,4,ISEM4,0.88225,73.126512,4201,943,3258,88.3019,99.63,89.88,52
30/08/2023 23:00,31/08/2023,30/08/2023,23:00:00,23,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3944,987,2957,85.98,92.08,84.03,52
30/08/2023 23:30,31/08/2023,30/08/2023,23:30:00,23,Wednesday,MT,S,4,ISEM1,0.88225,73.126512,3773,1077,2696,85.98,92.08,84.03,52
31/08/2023 00:00,31/08/2023,31/08/2023,0:00:00,0,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3655,1161,2494,81.681,87.12,78.59,52
31/08/2023 00:30,31/08/2023,31/08/2023,0:30:00,0,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3565,1238,2327,81.681,87.12,78.59,52
31/08/2023 01:00,31/08/2023,31/08/2023,1:00:00,1,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3499,1282,2217,77.382,83.58,75.59,52
31/08/2023 01:30,31/08/2023,31/08/2023,1:30:00,1,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3454,1295,2159,77.382,83.58,75.59,52
31/08/2023 02:00,31/08/2023,31/08/2023,2:00:00,2,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3424,1302,2122,77.149854,80.86,75.01,52
31/08/2023 02:30,31/08/2023,31/08/2023,2:30:00,2,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3391,1302,2089,77.149854,80.86,75.01,52
31/08/2023 03:00,31/08/2023,31/08/2023,3:00:00,3,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3355,1283,2072,77.149854,81.12,73.59,52
31/08/2023 03:30,31/08/2023,31/08/2023,3:30:00,3,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3334,1244,2090,77.149854,81.12,73.59,52
31/08/2023 04:00,31/08/2023,31/08/2023,4:00:00,4,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3335,1196,2139,77.966664,82.75,75.48,52
31/08/2023 04:30,31/08/2023,31/08/2023,4:30:00,4,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3359,1137,2222,77.966664,82.75,75.48,52
31/08/2023 05:00,31/08/2023,31/08/2023,5:00:00,5,Thursday,MT,S,5,ISEM2,0.9105,72.579124,3411,1103,2308,82.171086,90.73,83.72,52
31/08/2023 05:30,31/08/2023,31/08/2023,5:30:00,5,Thursday,MT,S,5,ISEM2,0.9105,72.579124,3508,1093,2415,82.171086,90.73,83.72,52
31/08/2023 06:00,31/08/2023,31/08/2023,6:00:00,6,Thursday,MT,S,5,ISEM2,0.9105,72.579124,3665,1077,2588,87.6996,105.93,98.3,52
31/08/2023 06:30,31/08/2023,31/08/2023,6:30:00,6,Thursday,MT,S,5,ISEM2,0.9105,72.579124,3938,1056,2882,87.6996,105.93,98.3,52
31/08/2023 07:00,31/08/2023,31/08/2023,7:00:00,7,Thursday,MT,S,5,ISEM2,0.9105,72.579124,4298,1029,3269,103.6059,116.12,109.17,52
31/08/2023 07:30,31/08/2023,31/08/2023,7:30:00,7,Thursday,MT,S,5,ISEM2,0.9105,72.579124,4589,996,3593,103.6059,116.12,109.17,52
31/08/2023 08:00,31/08/2023,31/08/2023,8:00:00,8,Thursday,MT,S,5,ISEM2,0.9105,72.579124,4780,963,3817,107.079492,116.7,101.02,52
31/08/2023 08:30,31/08/2023,31/08/2023,8:30:00,8,Thursday,MT,S,5,ISEM2,0.9105,72.579124,4912,931,3981,107.079492,116.7,101.02,52
31/08/2023 09:00,31/08/2023,31/08/2023,9:00:00,9,Thursday,MT,S,5,ISEM2,0.9105,72.579124,4995,902,4093,105.892968,114.96,99.49,52
31/08/2023 09:30,31/08/2023,31/08/2023,9:30:00,9,Thursday,MT,S,5,ISEM2,0.9105,72.579124,5028,876,4152,105.892968,114.96,99.49,52
31/08/2023 10:00,31/08/2023,31/08/2023,10:00:00,10,Thursday,MT,S,5,ISEM2,0.9105,72.579124,5022,852,4170,97.492722,109.58,89.21,52
31/08/2023 10:30,31/08/2023,31/08/2023,10:30:00,10,Thursday,MT,S,5,ISEM2,0.9105,72.579124,5013,831,4182,97.492722,109.58,89.21,52
31/08/2023 11:00,31/08/2023,31/08/2023,11:00:00,11,Thursday,MT,S,5,ISEM3,0.9105,72.579124,5012,796,4216,95.60976,105.37,84.89,52
31/08/2023 11:30,31/08/2023,31/08/2023,11:30:00,11,Thursday,MT,S,5,ISEM3,0.9105,72.579124,5017,748,4269,95.60976,105.37,84.89,52
31/08/2023 12:00,31/08/2023,31/08/2023,12:00:00,12,Thursday,MT,S,5,ISEM3,0.9105,72.579124,5026,709,4317,94.06212,102.22,80.3,52
31/08/2023 12:30,31/08/2023,31/08/2023,12:30:00,12,Thursday,MT,S,5,ISEM3,0.9105,72.579124,5018,682,4336,94.06212,102.22,80.3,52
31/08/2023 13:00,31/08/2023,31/08/2023,13:00:00,13,Thursday,MT,S,5,ISEM3,0.9105,72.579124,4991,670,4321,90.003864,97.37,76.79,52
31/08/2023 13:30,31/08/2023,31/08/2023,13:30:00,13,Thursday,MT,S,5,ISEM3,0.9105,72.579124,4951,676,4275,90.003864,97.37,76.79,52
31/08/2023 14:00,31/08/2023,31/08/2023,14:00:00,14,Thursday,MT,S,5,ISEM3,0.9105,72.579124,4908,679,4229,88.60239,95.7,76.36,52
31/08/2023 14:30,31/08/2023,31/08/2023,14:30:00,14,Thursday,MT,S,5,ISEM3,0.9105,72.579124,4884,680,4204,88.60239,95.7,76.36,52
31/08/2023 15:00,31/08/2023,31/08/2023,15:00:00,15,Thursday,MT,S,5,ISEM3,0.9105,72.579124,4886,680,4206,89.702934,97.91,77.86,52
31/08/2023 15:30,31/08/2023,31/08/2023,15:30:00,15,Thursday,MT,S,5,ISEM3,0.9105,72.579124,4918,678,4240,89.702934,97.91,77.86,52
31/08/2023 16:00,31/08/2023,31/08/2023,16:00:00,16,Thursday,MT,S,5,ISEM3,0.9105,72.579124,4978,669,4309,97.492722,107.23,90.34,52
31/08/2023 16:30,31/08/2023,31/08/2023,16:30:00,16,Thursday,MT,S,5,ISEM3,0.9105,72.579124,5066,652,4414,97.492722,107.23,90.34,52
31/08/2023 17:00,31/08/2023,31/08/2023,17:00:00,17,Thursday,MT,S,5,ISEM4,0.9105,72.579124,5163,631,4532,111.051768,120.92,103.18,52
31/08/2023 17:30,31/08/2023,31/08/2023,17:30:00,17,Thursday,MT,S,5,ISEM4,0.9105,72.579124,5200,606,4594,111.051768,120.92,103.18,52
31/08/2023 18:00,31/08/2023,31/08/2023,18:00:00,18,Thursday,MT,S,5,ISEM4,0.9105,72.579124,5165,568,4597,123.948768,126.94,116.13,52
31/08/2023 18:30,31/08/2023,31/08/2023,18:30:00,18,Thursday,MT,S,5,ISEM4,0.9105,72.579124,5085,517,4568,123.948768,126.94,116.13,52
31/08/2023 19:00,31/08/2023,31/08/2023,19:00:00,19,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4984,475,4509,125.78874,125.05,118.44,52
31/08/2023 19:30,31/08/2023,31/08/2023,19:30:00,19,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4927,441,4486,125.78874,125.05,118.44,52
31/08/2023 20:00,31/08/2023,31/08/2023,20:00:00,20,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4916,415,4501,117.250926,115.23,110.05,52
31/08/2023 20:30,31/08/2023,31/08/2023,20:30:00,20,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4899,396,4503,117.250926,115.23,110.05,52
31/08/2023 21:00,31/08/2023,31/08/2023,21:00:00,21,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4848,376,4472,106.6152,106.99,94.5,52
31/08/2023 21:30,31/08/2023,31/08/2023,21:30:00,21,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4707,354,4353,106.6152,106.99,94.5,52
31/08/2023 22:00,31/08/2023,31/08/2023,22:00:00,22,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4478,337,4141,91.1388,95.18,81.06,52
31/08/2023 22:30,31/08/2023,31/08/2023,22:30:00,22,Thursday,MT,S,5,ISEM4,0.9105,72.579124,4239,326,3913,91.1388,95.18,81.06,52
31/08/2023 23:00,1/9/2023,31/08/2023,23:00:00,23,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3988,276,3712,90.796643,90.74,88.23,52
31/08/2023 23:30,1/9/2023,31/08/2023,23:30:00,23,Thursday,MT,S,5,ISEM1,0.9105,72.579124,3812,257,3555,90.796643,90.74,88.23,52
1/9/2023 0:00,1/9/2023,1/9/2023,0:00:00,0,Friday,F,S,6,ISEM1,0.808,72.016126,3681,237,3444,87.78752,85.53,83.11,52
1/9/2023 0:30,1/9/2023,1/9/2023,0:30:00,0,Friday,F,S,6,ISEM1,0.808,72.016126,3580,218,3362,87.78752,85.53,83.11,52
1/9/2023 1:00,1/9/2023,1/9/2023,1:00:00,1,Friday,F,S,6,ISEM1,0.808,72.016126,3506,200,3306,85.73,82.19,79.9,52
1/9/2023 1:30,1/9/2023,1/9/2023,1:30:00,1,Friday,F,S,6,ISEM1,0.808,72.016126,3457,184,3273,85.73,82.19,79.9,52
1/9/2023 2:00,1/9/2023,1/9/2023,2:00:00,2,Friday,F,S,6,ISEM1,0.808,72.016126,3428,172,3256,83.706772,79.15,77.28,52
1/9/2023 2:30,1/9/2023,1/9/2023,2:30:00,2,Friday,F,S,6,ISEM1,0.808,72.016126,3398,166,3232,83.706772,79.15,77.28,52
1/9/2023 3:00,1/9/2023,1/9/2023,3:00:00,3,Friday,F,S,6,ISEM1,0.808,72.016126,3366,159,3207,82.3008,78.43,75.52,52
1/9/2023 3:30,1/9/2023,1/9/2023,3:30:00,3,Friday,F,S,6,ISEM1,0.808,72.016126,3345,151,3194,82.3008,78.43,75.52,52
